id,ime,vzdevek,id_kluba,id_države,država,ocena,pozicija,cena,spretnost,šibka_noga,hitrost,strel,podaje,dribling,obramba,fizika,višina,popularnost
5161,Erik Johansson,,710,46,Sweden,73,CB,300,2,2,55,48,57,59,72,78,192,-1
5182,Matías Caruzzo,,110580,52,Argentina,75,CB,600,2,3,49,35,59,50,73,80,185,3
5183,Federico Carrizo,,110580,52,Argentina,74,LM,950,4,4,89,65,71,75,46,64,170,0
5184,Marco Ruben,,110580,52,Argentina,74,ST,850,3,4,76,72,63,71,42,72,178,1
5194,Iván López Mendoza,Iván López,15019,45,Spain,73,RB,950,3,3,77,57,69,74,71,67,175,-1
5214,Gil Bastiao Dias,Gil Dias,14,38,Portugal,76,RW,500,4,4,83,70,68,80,38,64,183,4
5215,Lewis Grabban,,14,14,England,73,ST,500,3,3,76,72,59,68,31,67,183,-1
5216,Ben Watson,,14,14,England,73,CDM,850,3,3,49,65,74,68,70,69,181,0
5217,João António Antunes Carvalho,João Carvalho,14,38,Portugal,73,CAM,700,4,3,72,66,70,77,31,48,170,2
5243,Matheus Fellipe Costa Pereira,Matheus Pereira,171,54,Brazil,76,RM,950,4,3,81,73,71,81,39,62,175,7
5244,Hanno Behrens,,171,21,Germany,75,CM,800,3,2,67,71,65,70,76,82,188,9
5245,Ewerton José Almeida Santos,Ewerton,171,54,Brazil,74,CB,1200,2,2,58,37,56,62,75,72,188,-1
5246,Georg Margreitter,,171,4,Austria,74,CB,650,2,2,48,24,49,45,75,74,186,0
5247,Robert Bauer,,171,21,Germany,73,LB,1900,2,2,72,51,64,70,73,76,183,1
5248,Yuya Kubo,,171,163,Japan,73,CF,650,4,4,80,71,67,76,41,57,179,0
5249,Mikael Ishak,,171,46,Sweden,73,ST,700,3,5,66,72,58,68,38,76,185,6
5251,Tim Leibold,,171,21,Germany,73,LB,1000,3,2,84,57,68,74,69,71,174,2
5266,Martin Braithwaite,,12,13,Denmark,76,ST,400,4,4,79,74,71,77,35,76,180,7
5267,Aden Flint,,12,14,England,75,CB,750,2,3,49,49,43,43,73,82,197,1
5268,Muhamed Bešic,,12,8,Bosnia and Herzegovina,74,CDM,2500,3,3,63,53,64,73,73,74,180,4
5269,Jonny Howson,,12,14,England,73,CM,3200,3,4,65,70,69,71,62,71,180,2
5270,George Saville,,12,35,Northern Ireland,73,CM,3200,3,3,64,67,69,70,70,76,176,4
5271,Daniel Sanchez Ayala,Daniel Ayala,12,45,Spain,73,CB,1500,2,3,66,41,52,65,73,77,190,2
5272,Britt Assombalonga,,12,110,Congo DR,73,ST,750,3,3,79,70,57,68,38,72,178,2
5292,Enes Ünal,,462,48,Turkey,78,ST,450,4,4,74,80,62,75,36,69,185,7
5294,Sergio Gontán Gallardo,Keko,462,45,Spain,75,RM,1000,3,4,73,68,75,75,50,61,172,2
5295,Iván López Álvarez,Ivi,462,45,Spain,75,LM,650,3,3,80,75,68,78,43,62,174,3
5296,Miguel Ángel Herrero Javaloyas,Míchel,462,45,Spain,74,CAM,1300,3,3,60,68,76,74,57,61,183,0
5298,Óscar Plano Pedreño,Óscar Plano,462,45,Spain,73,LM,750,3,4,79,73,67,72,32,69,182,0
5317,Liam Moore,,1793,14,England,75,CB,500,2,3,71,33,61,65,73,80,185,6
5318,Modou Barrow,,1793,116,Gambia,73,LM,400,3,2,93,67,62,75,37,53,176,1
5344,Ken Reichel,,1831,21,Germany,73,LB,1200,3,3,72,68,66,67,71,76,185,0
5371,Wilson Morelo,,101104,56,Colombia,73,ST,450,3,3,80,72,63,74,42,66,172,0
5372,Yeison Gordillo,,101104,56,Colombia,73,CDM,350,2,3,59,43,60,64,71,74,176,-1
5428,Mehdi Carcela-Gonzalez,,232,129,Morocco,78,RM,700,4,3,85,73,71,84,34,56,176,24
5430,Maxime Lestienne,,232,7,Belgium,75,LM,450,3,4,83,70,71,77,36,54,176,4
5431,Christian Luyindama,,232,110,Congo DR,75,CB,650,2,2,74,37,50,52,72,84,191,5
5432,Razvan Marin,,232,39,Romania,75,CM,400,3,4,66,72,77,73,62,69,174,9
5433,Konstantinos Laifis,,232,11,Cyprus,74,CB,850,2,3,66,63,68,67,74,73,186,0
5434,Paul-José Mpoku,,232,110,Congo DR,74,LM,700,4,4,74,75,73,75,46,70,180,1
5435,Gojko Cimirot,,232,8,Bosnia and Herzegovina,73,CM,600,3,3,72,67,70,73,67,69,178,2
5436,Orlando Carlos Braga de Sá,Orlando Sá,232,38,Portugal,73,ST,500,3,3,58,72,58,70,42,76,188,0
5437,Uche Agbo,,232,133,Nigeria,73,CDM,450,3,3,60,57,62,66,71,78,185,0
5480,Nicolas Lombaerts,,682,7,Belgium,75,CB,500,2,2,37,48,64,58,78,72,187,4
5498,Viktor Fischer,,819,13,Denmark,76,LM,650,4,4,82,72,71,79,41,68,180,5
5499,José Carlos Gonçalves Rodrigues,Zeca,819,22,Greece,75,CM,400,3,3,76,63,72,74,73,77,182,-3
5500,Rasmus Falk Jensen,,819,13,Denmark,74,CAM,850,4,4,85,65,69,77,50,67,177,1
5501,Dame N'Doye,,819,136,Senegal,73,ST,500,3,3,73,71,60,70,43,78,186,0
5518,Lamine Sané,,112606,136,Senegal,75,CB,450,2,2,57,44,59,60,73,76,191,5
5519,Sacha Kljestan,,112606,95,United States,74,CAM,1000,3,4,61,68,77,71,55,71,185,0
5540,James Tavernier,,86,14,England,74,RB,3300,3,3,86,65,73,75,68,79,182,1
5541,Daniel João Santos Candeias,Daniel Candeias,86,38,Portugal,74,RM,500,3,4,86,65,70,75,53,70,177,2
5542,Ryan Jack,,86,42,Scotland,74,CDM,450,3,3,67,53,67,70,70,80,182,2
5543,Jamie Murphy,,86,42,Scotland,73,LM,1000,3,4,81,70,66,74,48,70,178,0
5544,Alfredo Morelos,,86,56,Colombia,73,ST,500,3,3,78,71,56,70,39,79,177,5
5546,Scott Arfield,,86,70,Canada,73,LM,4000,3,3,66,68,72,73,62,72,179,1
5564,Evanildon Fernandes Gomes,Nildo Petrolina,666,54,Brazil,75,LW,450,3,4,82,70,72,76,57,58,175,6
5579,Erik Sviatchenko,,1516,13,Denmark,75,CB,500,2,4,67,50,59,57,75,78,184,9
5581,Jakob Poulsen,,1516,13,Denmark,74,CM,1000,3,4,57,70,75,71,61,73,181,0
5582,Kian Hansen,,1516,13,Denmark,73,CB,550,2,3,68,47,67,62,73,74,184,0
5583,Gustav Wikheim,,1516,36,Norway,73,LW,400,4,4,91,63,63,77,44,56,182,0
5603,Celso Borges,,101026,72,Costa Rica,77,CDM,500,3,4,57,77,73,72,75,74,182,4
5605,Cristian Chagas Tarouco,Titi,101026,54,Brazil,75,CB,700,2,3,34,39,44,54,77,75,188,0
5606,André de Castro Pereira,Castro,101026,38,Portugal,74,CAM,850,3,2,67,71,71,74,64,76,181,-1
5607,Yasin Öztekin,,101026,48,Turkey,73,RM,350,3,3,79,69,67,75,46,65,179,-2
5608,Adama Traoré,,101026,108,Côte d'Ivoire,73,LB,400,3,2,87,44,65,70,67,74,170,0
5609,Yoan Gouffran,,101026,18,France,73,LM,1900,3,3,73,71,69,74,51,70,176,-1
5610,Wallace Reis Silva,Wallace Reis,101026,54,Brazil,73,CB,500,2,2,45,52,59,53,73,68,184,0
5611,Deniz Kadah,,101026,48,Turkey,73,CAM,550,3,4,65,74,70,71,31,76,186,0
5625,Arouna Koné,,101041,108,Côte d'Ivoire,74,ST,550,3,4,76,73,62,73,37,70,182,2
5626,Muhammet Demir,,101041,48,Turkey,73,ST,600,3,3,76,73,68,75,37,64,180,-1
5627,Delvin N'Dinga,,101041,107,Congo,73,CDM,350,2,3,67,53,66,63,71,78,181,0
5644,Andrés Felipe Roa,,111711,56,Colombia,73,CAM,700,3,3,80,60,72,76,49,60,175,2
5645,Omar Alderete,,111711,58,Paraguay,73,CB,2000,2,3,68,59,63,63,71,78,188,0
5657,Guram Kashia,,111928,20,Georgia,76,CB,500,2,2,56,27,60,60,75,79,186,5
5658,Valeri Qazaishvili,,111928,20,Georgia,73,LM,400,4,5,65,73,71,77,41,63,174,0
5674,Renaud Cohade,,68,18,France,74,CM,700,3,3,56,60,75,71,69,71,181,0
5696,José Manuel García Naranjo,Naranjo,260,45,Spain,73,LM,1500,4,4,79,72,67,75,23,59,182,0
5697,Aitor Sanz Martín,Aitor Sanz,260,45,Spain,73,CDM,1400,3,4,65,61,72,69,68,75,181,0
5715,Slobodan Rajkovic,,1843,51,Serbia,75,CB,650,2,3,58,37,48,50,74,83,191,3
5716,Ivaylo Chochev,,1843,9,Bulgaria,74,CM,700,3,5,67,68,70,71,69,76,190,0
5717,Mato Jajalo,,1843,8,Bosnia and Herzegovina,74,CM,600,3,3,64,61,73,73,71,79,182,1
5718,Ilja Nestorovski,,1843,19,FYR Macedonia,74,ST,450,3,4,72,74,49,71,35,76,182,2
5719,Andrea Rispoli,,1843,27,Italy,73,RB,3600,3,3,82,63,66,70,68,81,188,0
5738,Carlos Daniel López Huesca,Carlos López,1871,45,Spain,75,ST,650,4,3,84,74,67,80,26,70,176,10
5739,Michal Pazdan,,1871,37,Poland,74,CB,500,2,4,52,44,59,57,72,78,181,3
5757,José Sand,,101102,52,Argentina,78,ST,500,3,4,43,80,63,73,40,70,182,3
5758,Macnelly Torres,,101102,56,Colombia,76,CAM,500,3,4,54,69,79,76,45,64,170,1
5760,Andrés Pérez,,101102,56,Colombia,75,CDM,450,2,3,49,64,68,65,73,75,180,-1
5778,Marc Schnatterer,,111235,21,Germany,75,RM,650,3,4,75,76,77,72,35,63,180,6
5799,Hugo Miguel Almeida Costa Lopes,Miguel Lopes,111340,38,Portugal,78,RB,850,3,4,77,50,72,73,75,79,182,2
5800,Yevgen Seleznyov,,111340,49,Ukraine,73,ST,350,3,3,54,75,60,66,45,79,187,0
5801,Hélder Jorge Rodrigues Barbosa,Hélder Barbosa,111340,38,Portugal,73,LW,650,4,4,79,69,68,77,44,63,172,2
5823,Jae Sung Lee,,576,167,Korea Republic,75,CAM,400,3,4,68,68,74,73,56,76,180,4
5846,Nuno Miguel Sousa Pinto,Nuno Pinto,665,38,Portugal,75,LB,900,3,3,74,56,70,74,71,68,173,6
5847,João José Pereira da Costa,Costinha,665,38,Portugal,73,CM,1900,3,4,85,68,69,76,60,60,170,1
5864,Bradley Wright-Phillips,,689,14,England,77,ST,450,3,4,75,76,63,71,39,68,173,1
5865,Alejandro Romero Gamarra,,689,58,Paraguay,75,CAM,650,3,3,82,65,72,77,47,57,171,4
5866,Kemar Lawrence,,689,82,Jamaica,73,LB,2200,3,3,87,44,58,69,70,77,178,0
5868,Tim Parker,,689,95,United States,73,CB,450,2,2,72,31,48,54,70,82,188,-1
5869,Daniel Royer,,689,4,Austria,73,LM,850,4,3,86,72,65,75,47,72,177,-2
5886,Ike Opara,,696,95,United States,75,CB,650,2,2,83,38,51,57,73,82,188,17
5887,Andreu Fontàs Prat,Fontàs,696,45,Spain,75,CB,900,2,3,31,48,67,61,74,68,181,2
5888,Felipe Gutiérrez,,696,55,Chile,75,CM,450,3,4,66,68,75,74,60,65,170,4
5889,Matt Besler,,696,95,United States,74,CB,350,2,3,72,42,63,65,74,75,183,-1
5890,Ilie Sánchez Farres,Ilie Sánchez,696,45,Spain,74,CDM,750,3,3,59,47,67,71,70,76,180,2
5892,Gerson Fernandes,,696,119,Guinea-Bissau,73,RW,350,3,2,93,66,61,76,38,49,172,1
5943,Nicolás Pareja,,101114,52,Argentina,78,CB,1400,2,3,34,60,70,64,79,65,181,6
5944,Ricardo Álvarez,,101114,52,Argentina,75,CAM,450,4,2,60,71,76,77,50,69,188,1
5945,Octavio Rivero,,101114,60,Uruguay,74,ST,1200,3,3,73,74,48,72,25,77,187,1
5946,Omar Gonzalez,,101114,95,United States,73,CB,2300,2,3,59,36,50,44,71,83,196,0
5947,Jefferson Duque,,101114,56,Colombia,73,ST,1000,3,2,69,73,55,68,26,69,183,0
5948,Andrés Andrade,,101114,56,Colombia,73,LM,1700,3,2,79,68,68,75,46,61,177,0
5960,Édson Puch,,110150,55,Chile,74,LM,600,4,3,80,70,66,78,43,63,168,0
5961,Matías Britos,,110150,60,Uruguay,73,ST,950,3,3,82,70,66,74,49,67,169,1
5962,Camilo da Silva Sanvezzo,Camilo,110150,54,Brazil,73,ST,1400,4,4,78,73,67,76,34,65,169,0
5997,Zlatko Junuzovic,,191,4,Austria,78,CM,600,3,4,72,73,79,81,67,74,172,0
5998,Munas Dabbur,,191,26,Israel,76,ST,400,3,4,77,74,64,74,32,70,181,14
5999,Diadie Samassekou,,191,126,Mali,75,CDM,450,3,3,74,49,67,72,72,71,177,2
6000,André Ramalho Silva,André Ramalho,191,54,Brazil,75,CB,550,2,5,51,59,65,66,74,74,182,6
6001,Stefan Lainer,,191,4,Austria,74,RB,850,3,4,85,64,65,68,66,77,175,2
6002,Amadou Haidara,,191,126,Mali,74,RM,500,3,2,76,68,71,74,64,71,174,-1
6003,Reinhold Yabo,,191,21,Germany,73,RM,1500,4,4,78,60,67,76,63,76,177,0
6004,Andreas Ulmer,,191,4,Austria,73,LB,800,3,3,69,62,69,69,69,71,175,-1
6005,Takumi Minamino,,191,163,Japan,73,ST,3900,3,4,84,72,65,77,40,62,174,1
6018,Wilfried Kanon,,650,108,Côte d'Ivoire,73,CB,600,2,3,71,40,51,60,73,79,188,0
6019,Abdenasser El Khayati,,650,34,Holland,73,CAM,500,4,4,72,71,70,74,38,70,185,0
6039,Wayne Rooney,,688,14,England,80,ST,700,3,4,65,81,81,75,55,76,176,25
6041,Luciano Acosta,,688,52,Argentina,74,CAM,500,4,3,81,65,68,79,39,58,161,1
6062,Diego Fagundez,,691,60,Uruguay,73,CAM,400,4,2,77,69,67,76,43,58,173,0
6126,Seung Joon Kim,,1473,167,Korea Republic,73,RW,800,3,4,82,68,65,74,34,66,181,-1
6154,Stijn Schaars,,1913,34,Holland,73,CDM,400,2,3,32,67,78,67,69,63,178,2
6155,Arber Zeneli,,1913,219,Kosovo,73,RW,850,4,3,86,67,65,80,34,60,176,1
6174,Ollie Watkins,,1925,14,England,74,LW,1300,3,3,82,68,68,74,44,61,180,0
6178,Gen Shoji,,101147,163,Japan,73,CB,650,2,4,81,39,50,52,74,77,182,-1
6190,Joel Campbell,,111657,72,Costa Rica,76,RW,450,4,2,84,73,73,78,40,71,178,13
6192,Camillo Ciano,,111657,27,Italy,75,CAM,850,4,4,80,70,72,76,27,61,176,8
6194,Edoardo Goldaniga,,111657,27,Italy,74,CB,1400,2,3,50,33,41,52,74,72,188,0
6196,Giuliano Victor de Paula,Giuliano,112139,54,Brazil,83,CAM,850,4,3,82,78,79,84,46,75,172,41
6197,Lorenzo Crisetig,,111657,27,Italy,74,CM,800,3,3,51,51,72,73,69,74,183,0
6198,Petros Matheus dos Santos Araujo,Petros,112139,54,Brazil,78,CM,850,4,3,73,65,72,76,67,77,181,2
6199,Daniel Ciofani,,111657,27,Italy,73,ST,850,2,3,63,73,41,57,26,73,190,2
6200,Nordin Amrabat,,112139,129,Morocco,78,LM,600,3,2,79,75,75,79,53,74,180,0
6201,Federico Dionisi,,111657,27,Italy,73,ST,700,3,3,82,73,52,69,35,67,179,0
6202,Ahmed Musa,,112139,133,Nigeria,75,ST,650,3,3,93,74,62,76,30,56,170,27
6223,Khalid Boutaïb,,113259,129,Morocco,74,ST,350,3,3,60,74,56,68,37,73,189,1
6225,Guilherme Costa Marques,Guilherme,113259,54,Brazil,73,CAM,1400,4,3,92,65,66,77,51,64,174,0
6227,Nacer Barazite,,113259,34,Holland,73,CAM,400,3,3,67,68,70,76,36,59,188,-1
6245,Álvaro Vázquez García,Álvaro,244,45,Spain,74,ST,450,3,3,76,74,62,72,41,73,182,-1
6246,Rubens Sambueza,,1882,52,Argentina,77,RM,650,4,3,68,71,79,77,47,78,174,5
6247,Santiago García,,1882,52,Argentina,76,CB,1300,2,3,58,53,64,67,74,80,191,3
6248,Luis Quiñones,,1882,56,Colombia,75,LM,650,4,4,91,70,67,76,33,62,178,-2
6249,Antonio Ríos,,1882,83,Mexico,74,CDM,1400,2,4,65,57,68,62,70,76,172,0
6250,Pablo Barrientos,,1882,52,Argentina,74,CAM,850,4,3,61,67,77,77,40,57,176,0
6327,Alberto Zapater Arjol,Zapater,244,45,Spain,73,CDM,600,3,3,44,66,70,66,71,73,180,1
6330,Fernando Tobio,,1882,52,Argentina,73,CB,1400,2,2,64,30,52,46,72,79,185,1
6366,Alan Ruiz,,110406,52,Argentina,76,ST,700,4,2,59,79,79,82,34,70,183,4
6369,Matías Fritzler,,110406,52,Argentina,75,CDM,450,2,3,55,49,64,65,73,75,179,0
6371,Guillermo Ortíz,,110406,52,Argentina,74,CB,1500,2,3,71,36,50,50,72,79,183,0
6373,Marcelo Estigarribia,,110406,58,Paraguay,73,LM,3300,3,4,80,62,69,74,63,72,181,0
6396,Fabien Lemoine,,217,18,France,73,CDM,350,3,3,49,60,68,68,71,74,175,2
6419,Andrés Iniesta Luján,,101146,45,Spain,87,CM,31500,4,4,69,70,87,90,61,57,171,39
6422,Lukas Podolski,,101146,21,Germany,78,CAM,700,4,3,75,81,75,76,46,76,182,3
6448,Santiago García,,111706,60,Uruguay,78,ST,450,3,4,66,80,62,72,27,84,181,12
6451,Luciano Abecasis,,111706,52,Argentina,73,RB,1500,3,3,85,49,66,73,67,70,175,1
6477,Miloš Ninkovic,,111400,51,Serbia,75,CAM,450,4,3,69,69,73,76,47,68,180,3
6478,Siem de Jong,,111400,34,Holland,73,CAM,500,2,4,47,77,71,69,60,73,185,1
6479,Diego Vera,,111715,60,Uruguay,73,ST,750,3,3,61,72,64,71,36,74,181,0
6481,Matias Pérez García,,111715,52,Argentina,73,CAM,750,4,3,78,59,74,78,45,59,165,1
6528,Matías Suárez,,111022,52,Argentina,74,CAM,750,4,4,67,72,71,74,29,53,183,0
6532,Lucas Andersen,,322,13,Denmark,73,CAM,0,3,3,82,64,68,77,33,58,185,0
6567,Matías Laba,,101083,52,Argentina,74,CDM,700,3,2,73,58,66,69,70,76,175,0
6571,Lucas Rodríguez,,101083,52,Argentina,73,CAM,650,3,2,81,59,64,81,52,57,168,0
6579,Hiroshi Kiyotake,,101148,163,Japan,73,RM,800,3,3,73,69,73,73,43,56,172,0
6580,Kenyu Sugimoto,,101148,163,Japan,73,ST,350,3,4,74,72,56,68,24,76,187,0
6589,Eric Bauthéac,,111395,18,France,74,LM,1500,3,4,77,67,71,76,48,61,169,0
6597,Alfredo Donnarumma,,190,27,Italy,75,ST,800,3,3,84,74,59,73,33,63,181,3
6646,Brian Sarmiento,,110396,52,Argentina,73,CAM,500,3,3,84,68,70,76,27,53,166,0
6647,Iván Piris,,110396,58,Paraguay,73,RB,2300,3,3,77,48,61,69,70,70,173,-1
6676,Diego Castro Giménez,Diego Castro,111399,45,Spain,75,LM,1000,4,4,64,72,72,80,44,58,174,6
6726,Oriol Riera Magem,Oriol Riera,112427,45,Spain,73,ST,400,3,3,60,72,61,70,40,71,184,0
6829,Raúl Bobadilla,,111019,58,Paraguay,75,ST,650,3,3,68,75,67,73,48,84,181,5
6832,Leonardo Pisculichi,,111019,52,Argentina,73,CAM,1700,3,2,68,74,74,75,47,59,174,0
6838,Massimo Luongo,,15,195,Australia,74,CDM,700,3,3,74,63,65,73,70,78,176,0
6839,Luke Freeman,,15,14,England,74,CAM,750,3,3,77,66,73,75,52,60,172,0
6840,Toni Leistner,,15,21,Germany,74,CB,500,2,3,66,37,53,56,72,80,190,0
6841,Víctor Camarasa Ferrando,Camarasa,1961,45,Spain,76,CM,850,3,3,60,69,72,74,69,74,183,8
6843,Geoff Cameron,,15,95,United States,73,CDM,850,3,3,59,55,67,68,74,78,191,0
6844,Harry Arter,,1961,25,Republic of Ireland,76,CM,750,3,5,62,71,74,73,68,72,176,7
6848,Junior Hoilett,,1961,70,Canada,75,LW,650,3,3,88,71,69,76,35,62,173,12
6851,Souleymane Bamba,,1961,108,Côte d'Ivoire,75,CB,850,2,3,54,28,44,54,75,77,190,2
6853,Sean Morrison,,1961,14,England,74,CB,1000,2,2,45,29,40,50,74,77,194,1
6857,Greg Cunningham,,1961,25,Republic of Ireland,74,LB,1800,3,3,76,54,65,70,71,76,183,1
6860,Joe Ralls,,1961,14,England,74,CM,800,3,2,63,68,73,72,67,65,178,-1
6862,Bobby Reid,,1961,14,England,74,ST,1300,3,3,81,72,68,76,56,64,170,1
6866,Bruno Ecuélé Manga,,1961,115,Gabon,74,CB,1200,2,3,56,30,55,45,74,72,186,0
6873,Aron Gunnarsson,,1961,24,Iceland,73,CDM,600,3,3,57,62,67,69,70,73,178,2
6911,Salvador Sánchez Ponce,Salvi Sánchez,1968,45,Spain,73,RM,400,3,3,88,62,71,69,38,54,175,1
6912,Haris Medunjanin,,112134,8,Bosnia and Herzegovina,76,CM,400,4,4,61,74,75,75,65,72,188,4
6918,Alejandro Bedoya,,112134,95,United States,74,CM,450,3,4,67,65,70,72,66,73,178,0
6983,Fábio Ricardo Gomes Fonseca,Fábio Espinho,1898,38,Portugal,75,CAM,450,4,3,70,71,73,77,61,63,171,5
6987,Idrissa Mandiang,,1898,136,Senegal,75,CDM,650,3,2,53,52,61,64,75,85,189,-3
7014,Imoh Ezekiel,,100081,133,Nigeria,73,ST,600,3,3,92,70,62,73,31,63,178,2
7017,Teddy Chevalier,,100081,18,France,73,RM,1300,3,4,82,76,67,73,34,71,178,0
7029,Yu Kobayashi,,111730,163,Japan,76,ST,400,3,4,81,75,66,76,30,66,177,6
7032,Kengo Nakamura,,111730,163,Japan,73,CAM,500,3,3,51,72,77,73,61,62,175,0
7087,Cristian Benavente,,670,59,Peru,73,CAM,950,4,5,75,71,67,77,34,46,173,-1
7104,Ben Pearson,,1801,14,England,74,CDM,1200,3,2,68,50,61,69,71,85,176,4
7154,Kevin Wolze,,1825,21,Germany,73,LB,1000,3,3,78,71,68,72,70,75,175,1
7186,Theo Bongonda,,15005,7,Belgium,75,LM,450,3,3,81,68,71,80,27,51,176,2
7191,Hamdi Harbaoui,,15005,145,Tunisia,74,ST,700,3,3,58,74,59,67,29,73,186,0
7242,Julian Börner,,159,21,Germany,73,CB,400,2,3,64,58,54,57,71,79,188,1
7252,Lukas Hinterseer,,160,4,Austria,73,ST,350,3,3,63,73,63,67,43,73,192,0
7255,Robbie Kruse,,160,195,Australia,73,LM,1000,3,2,83,70,66,73,40,58,180,-1
7287,Deni Alar,,254,4,Austria,75,ST,450,3,4,74,76,64,73,32,71,185,9
7290,Thomas Murg,,254,4,Austria,73,CAM,450,3,4,82,69,68,76,40,66,173,1
7293,Boli Bolingoli,,254,7,Belgium,73,LB,2000,3,2,90,63,61,71,68,79,180,5
7318,Alberth Elis,,698,81,Honduras,75,RW,650,4,4,90,71,64,76,30,72,183,11
7422,Brandley Kuwas,,100634,34,Holland,75,RW,450,4,3,82,72,68,80,26,66,181,6
7423,Pablo Armero,,101099,56,Colombia,73,LB,1100,4,2,86,66,70,74,65,74,174,-2
7452,Ayron del Valle,,101105,56,Colombia,74,ST,400,3,2,80,76,62,74,37,68,175,0
7455,Gabriel Hauche,,101105,52,Argentina,73,ST,600,4,3,89,70,70,78,44,69,167,1
7458,Christian Marrugo,,101105,56,Colombia,73,CAM,250,3,4,68,68,73,72,52,63,177,0
7461,David Silva,,101105,56,Colombia,73,CM,550,3,3,71,67,71,72,57,75,175,0
7464,Jhon Duque,,101105,56,Colombia,73,CDM,350,2,3,66,42,60,65,72,73,174,0
7495,Alessandro Rosina,,110373,27,Italy,74,RW,450,4,3,75,70,74,77,23,47,170,3
7510,Fernando Seoane Antelo,Seoane,110831,45,Spain,73,CDM,400,2,3,55,48,65,61,70,78,179,0
7513,Luís Miguel Vieira da Silva,Miguel Vieira,110831,38,Portugal,73,CB,800,2,2,56,30,42,49,72,75,190,0
7531,Serdar Gürler,,110839,48,Turkey,76,RM,450,3,4,87,69,68,79,44,54,173,7
7533,Gonzalo Melero Manzanares,Melero,110839,45,Spain,75,CM,600,3,3,61,71,71,70,70,67,183,4
7537,Pablo Insua Blanco,Insua,110839,45,Spain,75,CB,600,2,3,53,36,56,54,75,68,187,1
7539,Juan Camilo Hernández,,110839,56,Colombia,75,ST,650,3,4,85,74,62,69,38,68,175,14
7542,Luís Carlos Correia Pinto,Luisinho,110839,38,Portugal,75,LB,900,3,3,69,53,71,73,72,65,171,2
7545,Xabier Etxeita Gorritxat.,Etxeita,110839,45,Spain,74,CB,850,2,3,46,35,47,57,71,80,186,2
7548,Damián Musto,,110839,52,Argentina,74,CDM,750,2,3,46,49,66,62,70,77,182,0
7550,David Ferreiro Quiroga,David Ferreiro,110839,45,Spain,74,LM,800,3,3,91,70,71,76,37,47,170,0
7553,Samuele Longo,,110839,27,Italy,74,ST,800,3,3,76,72,57,73,38,75,185,1
7556,Moisés Gómez Bordonado,Moi Gómez,110839,45,Spain,74,CAM,1200,3,5,70,67,74,75,51,61,176,1
7570,Guillaume Gillet,,64,7,Belgium,75,CDM,400,3,3,63,74,72,72,73,76,186,3
7592,Pape Maly Diamanka,,477,136,Senegal,74,CDM,350,3,3,76,65,62,66,72,80,182,0
7595,Marc Mateu Sanjuán,Marc Mateu,477,45,Spain,73,LM,1000,3,3,61,67,74,74,43,63,180,0
7693,Tiago Rafael Maia Silva,Tiago Silva,10019,38,Portugal,74,CM,500,4,4,72,69,76,75,53,55,175,2
7695,Shoya Nakajima,,10031,163,Japan,77,LW,700,4,4,91,72,72,80,37,54,164,9
7696,Arnaldo Edi Lopes da Silva,Edinho,10019,38,Portugal,73,ST,500,3,3,59,75,54,68,32,63,182,1
7698,Paulo Henrique Soares dos Santos,Paulinho,10031,54,Brazil,75,CAM,550,4,3,70,67,73,76,31,46,166,3
7700,Pedro Miguel Cunha Sá,Pedro Sá,10031,38,Portugal,73,CDM,300,2,2,60,50,61,68,67,76,175,0
7784,Kaan Ayhan,,110636,48,Turkey,75,CB,550,3,4,66,53,71,67,74,75,184,3
7786,Kevin Stöger,,110636,4,Austria,75,CAM,450,3,3,70,67,75,75,35,62,175,3
7789,Takashi Usami,,110636,163,Japan,74,RM,500,4,4,77,73,70,77,30,45,178,1
7792,Rouwen Hennings,,110636,21,Germany,73,ST,950,3,3,68,74,62,67,39,80,180,-1
7794,Marcin Kaminski,,110636,37,Poland,73,CB,2600,2,2,71,57,64,61,73,71,192,0
7796,Benito Raman,,110636,7,Belgium,73,LM,850,3,4,92,70,62,76,26,58,172,-1
7799,Marvin Ducksch,,110636,21,Germany,73,ST,600,3,3,66,72,58,66,34,68,188,1
7802,Niko Gießelmann,,110636,21,Germany,73,LB,1500,3,3,77,54,67,68,69,75,182,0
7806,Saúl Berjón Pérez,Saúl Berjón,110827,45,Spain,75,LM,800,3,4,77,74,76,74,42,66,178,2
7808,Juan Forlin,,110827,52,Argentina,74,CB,550,2,3,64,40,59,60,74,76,180,0
7811,Sergio Tejera Rodríguez,Sergio Tejera,110827,45,Spain,73,CDM,450,3,2,67,68,73,72,66,73,180,0
7813,Carlos Hernández Alarcón,Carlos Hernández,110827,45,Spain,73,CB,750,2,3,54,45,48,53,72,79,185,0
7816,Carlos Martínez Díaz,Carlos Martínez,110827,45,Spain,73,RB,1200,3,2,56,51,71,65,74,64,189,0
7863,Thabo Matlaba,,110930,140,South Africa,74,LB,400,3,5,83,71,69,74,70,54,169,1
7869,Roberto Inglese,,50,27,Italy,77,ST,650,3,3,61,75,49,69,27,71,186,7
7871,Alberto Grassi,,50,27,Italy,75,CM,700,3,3,69,63,72,74,67,67,183,0
7875,Luca Rigoni,,50,27,Italy,75,CM,700,3,3,68,67,72,71,71,72,185,2
7877,Amato Ciciretti,,50,27,Italy,74,RW,800,4,4,82,68,74,77,35,47,170,1
